id,name,number,legalities,images,prices,set_id,set_name,date
swsh1-14,Rillaboom,014/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/14.png', 'large': 'https://images.pokemontcg.io/swsh1/14_hires.png'}","{'reverseHolofoil': {'low': 0.25, 'mid': 1.0, 'high': 19.95, 'market': 0.64}, 'holofoil': {'low': 0.2, 'mid': 0.89, 'high': 9.95, 'market': 0.73}}",swsh1,Sword & Shield,2021-07-01 00:31:58.371499
swsh2-8,Lombre,008/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/8.png', 'large': 'https://images.pokemontcg.io/swsh2/8_hires.png'}","{'normal': {'low': 0.05, 'mid': 0.16, 'high': 1.0, 'market': 0.1}, 'reverseHolofoil': {'low': 0.09, 'mid': 0.29, 'high': 1.07, 'market': 0.26}}",swsh2,Rebel Clash,2021-07-01 00:31:58.371499
swsh2-9,Ludicolo,009/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/9.png', 'large': 'https://images.pokemontcg.io/swsh2/9_hires.png'}","{'reverseHolofoil': {'low': 0.15, 'mid': 0.55, 'high': 1.95, 'market': 0.75}, 'normal': {'low': 0.1, 'mid': 0.31, 'high': 1.12, 'market': 0.31}}",swsh2,Rebel Clash,2021-07-01 00:31:58.371499
swsh1-15,Rillaboom,015/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/15.png', 'large': 'https://images.pokemontcg.io/swsh1/15_hires.png'}","{'normal': {'low': 0.18, 'mid': 0.55, 'high': 11.03, 'market': 0.66}, 'reverseHolofoil': {'low': 0.36, 'mid': 0.85, 'high': 19.95, 'market': 0.81}}",swsh1,Sword & Shield,2021-07-01 00:31:58.371499
swshp-SWSH006,Rillaboom,SWSH006,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH006.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH006_hires.png'}","{'holofoil': {'low': 3.49, 'mid': 19.99, 'high': 34.98, 'market': 3.39}}",swshp,SWSH Black Star Promos,2021-07-01 00:31:58.371499
swsh35-17,Gardevoir VMAX,017/073,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh35/17.png', 'large': 'https://images.pokemontcg.io/swsh35/17_hires.png'}","{'holofoil': {'low': 2.44, 'mid': 3.85, 'high': 29.95, 'market': 3.41}}",swsh35,Champion's Path,2021-07-01 00:31:58.371499
swsh3-9,Shelmet,009/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/9.png', 'large': 'https://images.pokemontcg.io/swsh3/9_hires.png'}","{'reverseHolofoil': {'low': 0.06, 'mid': 0.3, 'high': 1.13, 'market': 0.22}, 'normal': {'low': 0.02, 'mid': 0.15, 'high': 10.82, 'market': 0.06}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.371499
swsh2-10,Surskit,010/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/10.png', 'large': 'https://images.pokemontcg.io/swsh2/10_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.15, 'high': 1.0, 'market': 0.06}, 'reverseHolofoil': {'low': 0.07, 'mid': 0.29, 'high': 1.0, 'market': 0.23}}",swsh2,Rebel Clash,2021-07-01 00:31:58.371499
swsh35-18,Hatenna,018/073,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh35/18.png', 'large': 'https://images.pokemontcg.io/swsh35/18_hires.png'}","{'reverseHolofoil': {'low': 0.05, 'mid': 0.3, 'high': 4.95, 'market': 0.21}, 'normal': {'low': 0.02, 'mid': 0.1, 'high': 1.0, 'market': 0.07}}",swsh35,Champion's Path,2021-07-01 00:31:58.371499
swsh1-16,Blipbug,016/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/16.png', 'large': 'https://images.pokemontcg.io/swsh1/16_hires.png'}","{'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 1.0, 'market': 0.23}, 'normal': {'low': 0.01, 'mid': 0.2, 'high': 10.8, 'market': 0.09}}",swsh1,Sword & Shield,2021-07-01 00:31:58.371499
swshp-SWSH007,Frosmoth,SWSH007,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH007.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH007_hires.png'}","{'holofoil': {'low': 35.0, 'mid': 39.62, 'high': 70.0, 'market': 29.86}}",swshp,SWSH Black Star Promos,2021-07-01 00:31:58.371499
swsh4-13,Nincada,013/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/13.png', 'large': 'https://images.pokemontcg.io/swsh4/13_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.14, 'high': 10.79, 'market': 0.05}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 4.95, 'market': 0.23}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.371499
swsh3-10,Accelgor,010/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/10.png', 'large': 'https://images.pokemontcg.io/swsh3/10_hires.png'}","{'normal': {'low': 0.06, 'mid': 0.25, 'high': 10.87, 'market': 0.19}, 'reverseHolofoil': {'low': 0.15, 'mid': 0.5, 'high': 2.5, 'market': 0.49}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.371499
swsh2-11,Masquerain,011/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/11.png', 'large': 'https://images.pokemontcg.io/swsh2/11_hires.png'}","{'normal': {'low': 0.04, 'mid': 0.21, 'high': 1.0, 'market': 0.1}, 'reverseHolofoil': {'low': 0.08, 'mid': 0.3, 'high': 1.07, 'market': 0.26}}",swsh2,Rebel Clash,2021-07-01 00:31:58.371499
swshp-SWSH008,Galarian Perrserker,SWSH008,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH008.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH008_hires.png'}","{'holofoil': {'low': 2.99, 'mid': 3.64, 'high': 25.99, 'market': 3.48}}",swshp,SWSH Black Star Promos,2021-07-01 00:31:58.371499
swsh4-14,Ninjask,014/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/14.png', 'large': 'https://images.pokemontcg.io/swsh4/14_hires.png'}","{'reverseHolofoil': {'low': 0.04, 'mid': 0.61, 'high': 999.99, 'market': 0.61}, 'normal': {'low': 0.08, 'mid': 0.25, 'high': 999.99, 'market': 0.22}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.371499
swsh35-19,Hattrem,019/073,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh35/19.png', 'large': 'https://images.pokemontcg.io/swsh35/19_hires.png'}","{'reverseHolofoil': {'low': 0.08, 'mid': 0.3, 'high': 9.95, 'market': 0.18}, 'normal': {'low': 0.03, 'mid': 0.2, 'high': 2.97, 'market': 0.09}}",swsh35,Champion's Path,2021-07-01 00:31:58.371499
swsh1-17,Blipbug,017/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/17.png', 'large': 'https://images.pokemontcg.io/swsh1/17_hires.png'}","{'normal': {'low': 0.02, 'mid': 0.16, 'high': 10.8, 'market': 0.1}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.27, 'high': 10.83, 'market': 0.27}}",swsh1,Sword & Shield,2021-07-01 00:31:58.371499
swsh1-18,Dottler,018/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/18.png', 'large': 'https://images.pokemontcg.io/swsh1/18_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.2, 'high': 10.81, 'market': 0.09}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.4, 'high': 1.49, 'market': 0.38}}",swsh1,Sword & Shield,2021-07-01 00:31:58.371499
swsh3-11,Rowlet,011/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/11.png', 'large': 'https://images.pokemontcg.io/swsh3/11_hires.png'}","{'normal': {'low': 0.02, 'mid': 0.17, 'high': 1.0, 'market': 0.1}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.35, 'high': 1.08, 'market': 0.24}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.371499
swsh2-12,Snover,012/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/12.png', 'large': 'https://images.pokemontcg.io/swsh2/12_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.15, 'high': 1.0, 'market': 0.08}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.26, 'high': 1.02, 'market': 0.23}}",swsh2,Rebel Clash,2021-07-01 00:31:58.371499
swsh35-20,Hatterene,020/073,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh35/20.png', 'large': 'https://images.pokemontcg.io/swsh35/20_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.35, 'high': 9.95, 'market': 0.29}, 'holofoil': {'low': 0.06, 'mid': 0.33, 'high': 6.95, 'market': 0.27}}",swsh35,Champion's Path,2021-07-01 00:31:58.371499
swshp-SWSH009,Cinccino,SWSH009,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH009.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH009_hires.png'}","{'holofoil': {'low': 34.99, 'mid': 49.99, 'high': 205.91, 'market': 26.43}}",swshp,SWSH Black Star Promos,2021-07-01 00:31:58.371499
swsh1-19,Orbeetle,019/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/19.png', 'large': 'https://images.pokemontcg.io/swsh1/19_hires.png'}","{'normal': {'low': 0.1, 'mid': 0.33, 'high': 10.93, 'market': 0.33}, 'reverseHolofoil': {'low': 0.23, 'mid': 0.65, 'high': 9.95, 'market': 0.49}}",swsh1,Sword & Shield,2021-07-01 00:31:58.371499
swshp-SWSH010,Gossifleur,SWSH010,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH010.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH010_hires.png'}","{'holofoil': {'low': 0.12, 'mid': 0.5, 'high': 35.0, 'market': 0.39}}",swshp,SWSH Black Star Promos,2021-07-01 00:31:58.371499
swsh2-13,Abomasnow,013/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/13.png', 'large': 'https://images.pokemontcg.io/swsh2/13_hires.png'}","{'normal': {'low': 0.02, 'mid': 0.25, 'high': 1.02, 'market': 0.23}, 'reverseHolofoil': {'low': 0.14, 'mid': 0.47, 'high': 1.95, 'market': 0.44}}",swsh2,Rebel Clash,2021-07-01 00:31:58.371499
swsh3-12,Dartrix,012/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/12.png', 'large': 'https://images.pokemontcg.io/swsh3/12_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.19, 'high': 0.95, 'market': 0.11}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.3, 'high': 10.83, 'market': 0.21}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.371499
swsh4-15,Shaymin,015/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/15.png', 'large': 'https://images.pokemontcg.io/swsh4/15_hires.png'}","{'reverseHolofoil': {'low': 0.2, 'mid': 0.63, 'high': 999.99, 'market': 0.63}, 'holofoil': {'low': 0.2, 'mid': 0.5, 'high': 999.99, 'market': 0.49}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.371499
swshp-SWSH011,Wooloo,SWSH011,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH011.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH011_hires.png'}","{'holofoil': {'low': 0.15, 'mid': 0.68, 'high': 4.0, 'market': 0.63}}",swshp,SWSH Black Star Promos,2021-07-01 00:31:58.371499
swsh2-14,Phantump,014/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/14.png', 'large': 'https://images.pokemontcg.io/swsh2/14_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.1, 'high': 0.97, 'market': 0.08}, 'reverseHolofoil': {'low': 0.04, 'mid': 0.3, 'high': 1.02, 'market': 0.23}}",swsh2,Rebel Clash,2021-07-01 00:31:58.371499
swsh3-13,Decidueye,013/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/13.png', 'large': 'https://images.pokemontcg.io/swsh3/13_hires.png'}","{'reverseHolofoil': {'low': 0.74, 'mid': 1.34, 'high': 2.99, 'market': 1.34}, 'holofoil': {'low': 0.2, 'mid': 0.92, 'high': 2.99, 'market': 0.72}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.371499
swsh4-16,Genesect,016/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/16.png', 'large': 'https://images.pokemontcg.io/swsh4/16_hires.png'}","{'reverseHolofoil': {'low': 0.2, 'mid': 0.63, 'high': 999.99, 'market': 0.63}, 'holofoil': {'low': 0.19, 'mid': 0.5, 'high': 999.99, 'market': 0.42}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.371499
swsh35-21,Galarian Cursola V,021/073,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh35/21.png', 'large': 'https://images.pokemontcg.io/swsh35/21_hires.png'}","{'holofoil': {'low': 0.6, 'mid': 1.86, 'high': 19.95, 'market': 1.46}}",swsh35,Champion's Path,2021-07-01 00:31:58.371499
swsh35-22,Alcremie V,022/073,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh35/22.png', 'large': 'https://images.pokemontcg.io/swsh35/22_hires.png'}","{'holofoil': {'low': 1.28, 'mid': 2.6, 'high': 19.95, 'market': 2.6}}",swsh35,Champion's Path,2021-07-01 00:31:58.371499
swsh3-14,Bounsweet,014/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/14.png', 'large': 'https://images.pokemontcg.io/swsh3/14_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.15, 'high': 10.79, 'market': 0.07}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.3, 'high': 1.13, 'market': 0.27}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.371499
swshp-SWSH012,Morpeko,SWSH012,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH012.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH012_hires.png'}","{'holofoil': {'low': 0.25, 'mid': 0.56, 'high': 6.45, 'market': 0.45}}",swshp,SWSH Black Star Promos,2021-07-01 00:31:58.371499
swsh4-17,Skiddo,017/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/17.png', 'large': 'https://images.pokemontcg.io/swsh4/17_hires.png'}","{'normal': {'low': 0.02, 'mid': 0.15, 'high': 10.83, 'market': 0.07}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.25, 'high': 1.05, 'market': 0.21}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.371499
swsh1-20,Gossifleur,020/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/20.png', 'large': 'https://images.pokemontcg.io/swsh1/20_hires.png'}","{'normal': {'low': 0.02, 'mid': 0.2, 'high': 10.82, 'market': 0.15}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.3, 'high': 10.88, 'market': 0.22}}",swsh1,Sword & Shield,2021-07-01 00:31:58.371499
swsh2-15,Trevenant,015/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/15.png', 'large': 'https://images.pokemontcg.io/swsh2/15_hires.png'}","{'normal': {'low': 0.1, 'mid': 0.35, 'high': 1.07, 'market': 0.34}, 'reverseHolofoil': {'low': 0.25, 'mid': 0.57, 'high': 2.0, 'market': 0.57}}",swsh2,Rebel Clash,2021-07-01 00:31:58.371499
swshp-SWSH013,Galarian Ponyta,SWSH013,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH013.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH013_hires.png'}","{'holofoil': {'low': 1.79, 'mid': 4.5, 'high': 27.99, 'market': 5.17}}",swshp,SWSH Black Star Promos,2021-07-01 00:31:58.371499
swsh1-21,Eldegoss,021/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/21.png', 'large': 'https://images.pokemontcg.io/swsh1/21_hires.png'}","{'normal': {'low': 0.05, 'mid': 0.2, 'high': 10.84, 'market': 0.14}, 'reverseHolofoil': {'low': 0.08, 'mid': 0.47, 'high': 1.99, 'market': 0.39}}",swsh1,Sword & Shield,2021-07-01 00:31:58.371499
swsh4-18,Gogoat,018/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/18.png', 'large': 'https://images.pokemontcg.io/swsh4/18_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.16, 'high': 10.81, 'market': 0.08}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.25, 'high': 10.81, 'market': 0.2}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.371499
swsh2-16,Grubbin,016/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/16.png', 'large': 'https://images.pokemontcg.io/swsh2/16_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.2, 'high': 1.0, 'market': 0.07}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.25, 'high': 1.0, 'market': 0.24}}",swsh2,Rebel Clash,2021-07-01 00:31:58.371499
swsh35-23,Alcremie VMAX,023/073,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh35/23.png', 'large': 'https://images.pokemontcg.io/swsh35/23_hires.png'}","{'holofoil': {'low': 3.35, 'mid': 6.99, 'high': 19.95, 'market': 6.43}}",swsh35,Champion's Path,2021-07-01 00:31:58.371499
swsh3-15,Steenee,015/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/15.png', 'large': 'https://images.pokemontcg.io/swsh3/15_hires.png'}","{'reverseHolofoil': {'low': 0.04, 'mid': 0.26, 'high': 1.25, 'market': 0.25}, 'normal': {'low': 0.03, 'mid': 0.15, 'high': 10.81, 'market': 0.07}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.371499
swsh2-17,Rillaboom V,017/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/17.png', 'large': 'https://images.pokemontcg.io/swsh2/17_hires.png'}","{'holofoil': {'low': 1.19, 'mid': 2.11, 'high': 19.9, 'market': 2.19}}",swsh2,Rebel Clash,2021-07-01 00:31:58.371499
swsh1-22,Vulpix,022/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/22.png', 'large': 'https://images.pokemontcg.io/swsh1/22_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.25, 'high': 10.94, 'market': 0.24}, 'normal': {'low': 0.04, 'mid': 0.15, 'high': 10.83, 'market': 0.11}}",swsh1,Sword & Shield,2021-07-01 00:31:58.371499
swsh4-19,Dhelmise,019/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/19.png', 'large': 'https://images.pokemontcg.io/swsh4/19_hires.png'}","{'normal': {'low': 0.04, 'mid': 0.15, 'high': 10.84, 'market': 0.07}, 'reverseHolofoil': {'low': 0.04, 'mid': 0.25, 'high': 10.83, 'market': 0.21}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.371499
swsh3-16,Tsareena,016/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/16.png', 'large': 'https://images.pokemontcg.io/swsh3/16_hires.png'}","{'reverseHolofoil': {'low': 0.2, 'mid': 0.58, 'high': 2.0, 'market': 0.56}, 'normal': {'low': 0.08, 'mid': 0.25, 'high': 10.86, 'market': 0.25}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.371499
swsh35-24,Machop,024/073,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh35/24.png', 'large': 'https://images.pokemontcg.io/swsh35/24_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.16, 'high': 1.0, 'market': 0.1}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.29, 'high': 4.95, 'market': 0.2}}",swsh35,Champion's Path,2021-07-01 00:31:58.371499
swshp-SWSH014,Rillaboom V,SWSH014,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH014.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH014_hires.png'}","{'holofoil': {'low': 0.49, 'mid': 1.99, 'high': 7.68, 'market': 1.31}}",swshp,SWSH Black Star Promos,2021-07-01 00:31:58.371499
swsh4-20,Orbeetle V,020/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/20.png', 'large': 'https://images.pokemontcg.io/swsh4/20_hires.png'}","{'holofoil': {'low': 0.75, 'mid': 1.72, 'high': 9.95, 'market': 1.2}}",swsh4,Vivid Voltage,2021-07-01 00:31:58.371499
swsh35-25,Machoke,025/073,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh35/25.png', 'large': 'https://images.pokemontcg.io/swsh35/25_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.3, 'high': 9.95, 'market': 0.23}, 'normal': {'low': 0.03, 'mid': 0.2, 'high': 2.97, 'market': 0.12}}",swsh35,Champion's Path,2021-07-01 00:31:58.371499
swsh3-17,Wimpod,017/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/17.png', 'large': 'https://images.pokemontcg.io/swsh3/17_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.18, 'high': 10.79, 'market': 0.08}, 'reverseHolofoil': {'low': 0.09, 'mid': 0.3, 'high': 1.13, 'market': 0.28}}",swsh3,Darkness Ablaze,2021-07-01 00:31:58.371499
swsh1-23,Ninetales,023/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/23.png', 'large': 'https://images.pokemontcg.io/swsh1/23_hires.png'}","{'reverseHolofoil': {'low': 0.26, 'mid': 0.54, 'high': 11.25, 'market': 0.51}, 'normal': {'low': 0.1, 'mid': 0.35, 'high': 10.87, 'market': 0.41}}",swsh1,Sword & Shield,2021-07-01 00:31:58.371499
