id,name,number,legalities,images,prices,set_id,set_name,date
swsh1-14,Rillaboom,014/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/14.png', 'large': 'https://images.pokemontcg.io/swsh1/14_hires.png'}","{'reverseHolofoil': {'low': 0.12, 'mid': 0.94, 'high': 2.49, 'market': 0.74}, 'holofoil': {'low': 0.2, 'mid': 0.91, 'high': 9.95, 'market': 0.62}}",swsh1,Sword & Shield,2021-06-03 20:20:32.344712
swsh2-8,Lombre,008/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/8.png', 'large': 'https://images.pokemontcg.io/swsh2/8_hires.png'}","{'normal': {'low': 0.04, 'mid': 0.15, 'high': 1.0, 'market': 0.09}, 'reverseHolofoil': {'low': 0.09, 'mid': 0.29, 'high': 1.2, 'market': 0.26}}",swsh2,Rebel Clash,2021-06-03 20:20:32.344712
swsh2-9,Ludicolo,009/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/9.png', 'large': 'https://images.pokemontcg.io/swsh2/9_hires.png'}","{'reverseHolofoil': {'low': 0.15, 'mid': 0.61, 'high': 1.95, 'market': 0.76}, 'normal': {'low': 0.1, 'mid': 0.32, 'high': 1.08, 'market': 0.33}}",swsh2,Rebel Clash,2021-06-03 20:20:32.344712
swsh1-15,Rillaboom,015/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/15.png', 'large': 'https://images.pokemontcg.io/swsh1/15_hires.png'}","{'normal': {'low': 0.1, 'mid': 0.54, 'high': 10.98, 'market': 0.54}, 'reverseHolofoil': {'low': 0.36, 'mid': 0.76, 'high': 2.99, 'market': 0.8}}",swsh1,Sword & Shield,2021-06-03 20:20:32.344712
swshp-SWSH006,Rillaboom,SWSH006,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH006.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH006_hires.png'}","{'holofoil': {'low': 2.0, 'mid': 3.0, 'high': 4.99, 'market': 2.61}}",swshp,SWSH Black Star Promos,2021-06-03 20:20:32.344712
swsh35-17,Gardevoir VMAX,017/073,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh35/17.png', 'large': 'https://images.pokemontcg.io/swsh35/17_hires.png'}","{'holofoil': {'low': 2.44, 'mid': 3.67, 'high': 29.95, 'market': 3.47}}",swsh35,Champion's Path,2021-06-03 20:20:32.344712
swsh3-9,Shelmet,009/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/9.png', 'large': 'https://images.pokemontcg.io/swsh3/9_hires.png'}","{'reverseHolofoil': {'low': 0.07, 'mid': 0.31, 'high': 1.25, 'market': 0.24}, 'normal': {'low': 0.02, 'mid': 0.15, 'high': 10.82, 'market': 0.06}}",swsh3,Darkness Ablaze,2021-06-03 20:20:32.344712
swsh2-10,Surskit,010/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/10.png', 'large': 'https://images.pokemontcg.io/swsh2/10_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.15, 'high': 1.0, 'market': 0.06}, 'reverseHolofoil': {'low': 0.07, 'mid': 0.27, 'high': 1.0, 'market': 0.23}}",swsh2,Rebel Clash,2021-06-03 20:20:32.344712
swsh35-18,Hatenna,018/073,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh35/18.png', 'large': 'https://images.pokemontcg.io/swsh35/18_hires.png'}","{'reverseHolofoil': {'low': 0.05, 'mid': 0.3, 'high': 2.99, 'market': 0.23}, 'normal': {'low': 0.02, 'mid': 0.1, 'high': 1.0, 'market': 0.08}}",swsh35,Champion's Path,2021-06-03 20:20:32.344712
swsh1-16,Blipbug,016/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/16.png', 'large': 'https://images.pokemontcg.io/swsh1/16_hires.png'}","{'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 1.16, 'market': 0.23}, 'normal': {'low': 0.02, 'mid': 0.15, 'high': 10.82, 'market': 0.1}}",swsh1,Sword & Shield,2021-06-03 20:20:32.344712
swshp-SWSH007,Frosmoth,SWSH007,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH007.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH007_hires.png'}","{'holofoil': {'low': 35.0, 'mid': 38.24, 'high': 70.0, 'market': 27.21}}",swshp,SWSH Black Star Promos,2021-06-03 20:20:32.344712
swsh4-13,Nincada,013/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/13.png', 'large': 'https://images.pokemontcg.io/swsh4/13_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.1, 'high': 10.79, 'market': 0.06}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 1.25, 'market': 0.24}}",swsh4,Vivid Voltage,2021-06-03 20:20:32.344712
swsh3-10,Accelgor,010/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/10.png', 'large': 'https://images.pokemontcg.io/swsh3/10_hires.png'}","{'normal': {'low': 0.05, 'mid': 0.25, 'high': 10.87, 'market': 0.18}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.49, 'high': 2.5, 'market': 0.44}}",swsh3,Darkness Ablaze,2021-06-03 20:20:32.344712
swsh2-11,Masquerain,011/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/11.png', 'large': 'https://images.pokemontcg.io/swsh2/11_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.2, 'high': 1.0, 'market': 0.1}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.3, 'high': 1.17, 'market': 0.26}}",swsh2,Rebel Clash,2021-06-03 20:20:32.344712
swshp-SWSH008,Galarian Perrserker,SWSH008,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH008.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH008_hires.png'}","{'holofoil': {'low': 3.29, 'mid': 3.75, 'high': 25.99, 'market': 3.52}}",swshp,SWSH Black Star Promos,2021-06-03 20:20:32.344712
swsh4-14,Ninjask,014/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/14.png', 'large': 'https://images.pokemontcg.io/swsh4/14_hires.png'}","{'reverseHolofoil': {'low': 0.04, 'mid': 0.6, 'high': 999.99, 'market': 0.57}, 'normal': {'low': 0.08, 'mid': 0.25, 'high': 999.99, 'market': 0.21}}",swsh4,Vivid Voltage,2021-06-03 20:20:32.344712
swsh35-19,Hattrem,019/073,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh35/19.png', 'large': 'https://images.pokemontcg.io/swsh35/19_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.3, 'high': 1.44, 'market': 0.26}, 'normal': {'low': 0.02, 'mid': 0.15, 'high': 1.0, 'market': 0.1}}",swsh35,Champion's Path,2021-06-03 20:20:32.344712
swsh1-17,Blipbug,017/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/17.png', 'large': 'https://images.pokemontcg.io/swsh1/17_hires.png'}","{'normal': {'low': 0.02, 'mid': 0.15, 'high': 10.83, 'market': 0.11}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.27, 'high': 10.88, 'market': 0.28}}",swsh1,Sword & Shield,2021-06-03 20:20:32.344712
swsh1-18,Dottler,018/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/18.png', 'large': 'https://images.pokemontcg.io/swsh1/18_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.15, 'high': 10.83, 'market': 0.08}, 'reverseHolofoil': {'low': 0.15, 'mid': 0.39, 'high': 1.49, 'market': 0.39}}",swsh1,Sword & Shield,2021-06-03 20:20:32.344712
swsh3-11,Rowlet,011/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/11.png', 'large': 'https://images.pokemontcg.io/swsh3/11_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.15, 'high': 1.0, 'market': 0.1}, 'reverseHolofoil': {'low': 0.03, 'mid': 0.35, 'high': 1.79, 'market': 0.24}}",swsh3,Darkness Ablaze,2021-06-03 20:20:32.344712
swsh2-12,Snover,012/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/12.png', 'large': 'https://images.pokemontcg.io/swsh2/12_hires.png'}","{'normal': {'low': 0.04, 'mid': 0.15, 'high': 1.0, 'market': 0.07}, 'reverseHolofoil': {'low': 0.07, 'mid': 0.25, 'high': 1.19, 'market': 0.22}}",swsh2,Rebel Clash,2021-06-03 20:20:32.344712
swsh35-20,Hatterene,020/073,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh35/20.png', 'large': 'https://images.pokemontcg.io/swsh35/20_hires.png'}","{'reverseHolofoil': {'low': 0.11, 'mid': 0.39, 'high': 6.58, 'market': 0.29}, 'holofoil': {'low': 0.06, 'mid': 0.3, 'high': 5.0, 'market': 0.27}}",swsh35,Champion's Path,2021-06-03 20:20:32.344712
swshp-SWSH009,Cinccino,SWSH009,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH009.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH009_hires.png'}","{'holofoil': {'low': 49.0, 'mid': 50.82, 'high': 205.91, 'market': 24.7}}",swshp,SWSH Black Star Promos,2021-06-03 20:20:32.344712
swsh1-19,Orbeetle,019/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/19.png', 'large': 'https://images.pokemontcg.io/swsh1/19_hires.png'}","{'normal': {'low': 0.1, 'mid': 0.33, 'high': 10.93, 'market': 0.28}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.65, 'high': 9.95, 'market': 0.55}}",swsh1,Sword & Shield,2021-06-03 20:20:32.344712
swshp-SWSH010,Gossifleur,SWSH010,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH010.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH010_hires.png'}","{'holofoil': {'low': 0.12, 'mid': 0.5, 'high': 35.0, 'market': 0.38}}",swshp,SWSH Black Star Promos,2021-06-03 20:20:32.344712
swsh2-13,Abomasnow,013/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/13.png', 'large': 'https://images.pokemontcg.io/swsh2/13_hires.png'}","{'normal': {'low': 0.04, 'mid': 0.25, 'high': 1.0, 'market': 0.22}, 'reverseHolofoil': {'low': 0.24, 'mid': 0.45, 'high': 1.95, 'market': 0.43}}",swsh2,Rebel Clash,2021-06-03 20:20:32.344712
swsh3-12,Dartrix,012/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/12.png', 'large': 'https://images.pokemontcg.io/swsh3/12_hires.png'}","{'normal': {'low': 0.04, 'mid': 0.18, 'high': 0.91, 'market': 0.11}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.3, 'high': 10.88, 'market': 0.22}}",swsh3,Darkness Ablaze,2021-06-03 20:20:32.344712
swsh4-15,Shaymin,015/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/15.png', 'large': 'https://images.pokemontcg.io/swsh4/15_hires.png'}","{'reverseHolofoil': {'low': 0.15, 'mid': 0.71, 'high': 999.99, 'market': 0.72}, 'holofoil': {'low': 0.14, 'mid': 0.5, 'high': 999.99, 'market': 0.47}}",swsh4,Vivid Voltage,2021-06-03 20:20:32.344712
swshp-SWSH011,Wooloo,SWSH011,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH011.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH011_hires.png'}","{'holofoil': {'low': 0.14, 'mid': 0.75, 'high': 4.0, 'market': 0.61}}",swshp,SWSH Black Star Promos,2021-06-03 20:20:32.344712
swsh2-14,Phantump,014/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/14.png', 'large': 'https://images.pokemontcg.io/swsh2/14_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.1, 'high': 0.97, 'market': 0.07}, 'reverseHolofoil': {'low': 0.08, 'mid': 0.31, 'high': 1.19, 'market': 0.23}}",swsh2,Rebel Clash,2021-06-03 20:20:32.344712
swsh3-13,Decidueye,013/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/13.png', 'large': 'https://images.pokemontcg.io/swsh3/13_hires.png'}","{'reverseHolofoil': {'low': 0.49, 'mid': 1.43, 'high': 2.99, 'market': 1.43}, 'holofoil': {'low': 0.2, 'mid': 0.99, 'high': 2.99, 'market': 0.79}}",swsh3,Darkness Ablaze,2021-06-03 20:20:32.344712
swsh4-16,Genesect,016/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/16.png', 'large': 'https://images.pokemontcg.io/swsh4/16_hires.png'}","{'reverseHolofoil': {'low': 0.19, 'mid': 0.6, 'high': 999.99, 'market': 0.59}, 'holofoil': {'low': 0.1, 'mid': 0.5, 'high': 999.99, 'market': 0.47}}",swsh4,Vivid Voltage,2021-06-03 20:20:32.344712
swsh35-21,Galarian Cursola V,021/073,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh35/21.png', 'large': 'https://images.pokemontcg.io/swsh35/21_hires.png'}","{'holofoil': {'low': 0.6, 'mid': 1.82, 'high': 19.95, 'market': 1.56}}",swsh35,Champion's Path,2021-06-03 20:20:32.344712
swsh35-22,Alcremie V,022/073,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh35/22.png', 'large': 'https://images.pokemontcg.io/swsh35/22_hires.png'}","{'holofoil': {'low': 0.99, 'mid': 1.79, 'high': 19.95, 'market': 1.67}}",swsh35,Champion's Path,2021-06-03 20:20:32.344712
swsh3-14,Bounsweet,014/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/14.png', 'large': 'https://images.pokemontcg.io/swsh3/14_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.15, 'high': 10.83, 'market': 0.07}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.3, 'high': 1.13, 'market': 0.3}}",swsh3,Darkness Ablaze,2021-06-03 20:20:32.344712
swshp-SWSH012,Morpeko,SWSH012,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH012.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH012_hires.png'}","{'holofoil': {'low': 0.25, 'mid': 0.58, 'high': 6.45, 'market': 0.53}}",swshp,SWSH Black Star Promos,2021-06-03 20:20:32.344712
swsh4-17,Skiddo,017/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/17.png', 'large': 'https://images.pokemontcg.io/swsh4/17_hires.png'}","{'normal': {'low': 0.02, 'mid': 0.12, 'high': 10.82, 'market': 0.08}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.25, 'high': 1.3, 'market': 0.24}}",swsh4,Vivid Voltage,2021-06-03 20:20:32.344712
swsh1-20,Gossifleur,020/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/20.png', 'large': 'https://images.pokemontcg.io/swsh1/20_hires.png'}","{'normal': {'low': 0.02, 'mid': 0.2, 'high': 10.84, 'market': 0.19}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.29, 'high': 10.88, 'market': 0.23}}",swsh1,Sword & Shield,2021-06-03 20:20:32.344712
swsh2-15,Trevenant,015/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/15.png', 'large': 'https://images.pokemontcg.io/swsh2/15_hires.png'}","{'normal': {'low': 0.1, 'mid': 0.35, 'high': 1.0, 'market': 0.34}, 'reverseHolofoil': {'low': 0.25, 'mid': 0.56, 'high': 2.0, 'market': 0.56}}",swsh2,Rebel Clash,2021-06-03 20:20:32.344712
swshp-SWSH013,Galarian Ponyta,SWSH013,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH013.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH013_hires.png'}","{'holofoil': {'low': 3.5, 'mid': 4.98, 'high': 27.99, 'market': 4.82}}",swshp,SWSH Black Star Promos,2021-06-03 20:20:32.344712
swsh1-21,Eldegoss,021/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/21.png', 'large': 'https://images.pokemontcg.io/swsh1/21_hires.png'}","{'normal': {'low': 0.04, 'mid': 0.2, 'high': 10.84, 'market': 0.15}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.43, 'high': 1.99, 'market': 0.4}}",swsh1,Sword & Shield,2021-06-03 20:20:32.344712
swsh4-18,Gogoat,018/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/18.png', 'large': 'https://images.pokemontcg.io/swsh4/18_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.15, 'high': 10.81, 'market': 0.08}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 10.91, 'market': 0.22}}",swsh4,Vivid Voltage,2021-06-03 20:20:32.344712
swsh2-16,Grubbin,016/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/16.png', 'large': 'https://images.pokemontcg.io/swsh2/16_hires.png'}","{'normal': {'low': 0.03, 'mid': 0.15, 'high': 1.0, 'market': 0.06}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.25, 'high': 0.99, 'market': 0.23}}",swsh2,Rebel Clash,2021-06-03 20:20:32.344712
swsh35-23,Alcremie VMAX,023/073,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh35/23.png', 'large': 'https://images.pokemontcg.io/swsh35/23_hires.png'}","{'holofoil': {'low': 1.0, 'mid': 3.97, 'high': 19.95, 'market': 3.48}}",swsh35,Champion's Path,2021-06-03 20:20:32.344712
swsh3-15,Steenee,015/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/15.png', 'large': 'https://images.pokemontcg.io/swsh3/15_hires.png'}","{'reverseHolofoil': {'low': 0.05, 'mid': 0.26, 'high': 1.28, 'market': 0.25}, 'normal': {'low': 0.03, 'mid': 0.15, 'high': 10.83, 'market': 0.08}}",swsh3,Darkness Ablaze,2021-06-03 20:20:32.344712
swsh2-17,Rillaboom V,017/192,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh2/17.png', 'large': 'https://images.pokemontcg.io/swsh2/17_hires.png'}","{'holofoil': {'low': 1.06, 'mid': 2.14, 'high': 19.9, 'market': 2.08}}",swsh2,Rebel Clash,2021-06-03 20:20:32.344712
swsh1-22,Vulpix,022/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/22.png', 'large': 'https://images.pokemontcg.io/swsh1/22_hires.png'}","{'reverseHolofoil': {'low': 0.15, 'mid': 0.26, 'high': 10.98, 'market': 0.25}, 'normal': {'low': 0.05, 'mid': 0.15, 'high': 10.84, 'market': 0.12}}",swsh1,Sword & Shield,2021-06-03 20:20:32.344712
swsh4-19,Dhelmise,019/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/19.png', 'large': 'https://images.pokemontcg.io/swsh4/19_hires.png'}","{'normal': {'low': 0.02, 'mid': 0.15, 'high': 10.84, 'market': 0.07}, 'reverseHolofoil': {'low': 0.05, 'mid': 0.25, 'high': 10.83, 'market': 0.2}}",swsh4,Vivid Voltage,2021-06-03 20:20:32.344712
swsh3-16,Tsareena,016/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/16.png', 'large': 'https://images.pokemontcg.io/swsh3/16_hires.png'}","{'reverseHolofoil': {'low': 0.2, 'mid': 0.59, 'high': 2.0, 'market': 0.6}, 'normal': {'low': 0.1, 'mid': 0.25, 'high': 10.88, 'market': 0.24}}",swsh3,Darkness Ablaze,2021-06-03 20:20:32.344712
swsh35-24,Machop,024/073,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh35/24.png', 'large': 'https://images.pokemontcg.io/swsh35/24_hires.png'}","{'normal': {'low': 0.02, 'mid': 0.15, 'high': 1.0, 'market': 0.1}, 'reverseHolofoil': {'low': 0.06, 'mid': 0.29, 'high': 2.99, 'market': 0.21}}",swsh35,Champion's Path,2021-06-03 20:20:32.344712
swshp-SWSH014,Rillaboom V,SWSH014,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH014.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH014_hires.png'}","{'holofoil': {'low': 0.75, 'mid': 1.99, 'high': 7.56, 'market': 1.65}}",swshp,SWSH Black Star Promos,2021-06-03 20:20:32.344712
swsh4-20,Orbeetle V,020/185,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh4/20.png', 'large': 'https://images.pokemontcg.io/swsh4/20_hires.png'}","{'holofoil': {'low': 0.9, 'mid': 1.73, 'high': 9.95, 'market': 1.27}}",swsh4,Vivid Voltage,2021-06-03 20:20:32.344712
swsh35-25,Machoke,025/073,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh35/25.png', 'large': 'https://images.pokemontcg.io/swsh35/25_hires.png'}","{'reverseHolofoil': {'low': 0.1, 'mid': 0.3, 'high': 1.39, 'market': 0.28}, 'normal': {'low': 0.03, 'mid': 0.19, 'high': 1.0, 'market': 0.11}}",swsh35,Champion's Path,2021-06-03 20:20:32.344712
swsh3-17,Wimpod,017/189,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh3/17.png', 'large': 'https://images.pokemontcg.io/swsh3/17_hires.png'}","{'normal': {'low': 0.01, 'mid': 0.16, 'high': 10.79, 'market': 0.08}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.3, 'high': 1.25, 'market': 0.28}}",swsh3,Darkness Ablaze,2021-06-03 20:20:32.344712
swsh1-23,Ninetales,023/202,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/23.png', 'large': 'https://images.pokemontcg.io/swsh1/23_hires.png'}","{'reverseHolofoil': {'low': 0.25, 'mid': 0.58, 'high': 11.25, 'market': 0.58}, 'normal': {'low': 0.1, 'mid': 0.35, 'high': 10.88, 'market': 0.35}}",swsh1,Sword & Shield,2021-06-03 20:20:32.344712
